cluster_id,topic_name,topic_description,keywords,cluster_size_chunks,cluster_weight_total,classifier_model,final_prompt_sha256,final_prompt_path
80,Ordinance-driven zoning map amendments and district reclassification,"Cluster centers on municipal actions that modify land-use designations and districts through ordinances, including annexation-affecting map changes and parking regulation updates.","['rezoning map amendment', 'annexation', 'district reclassification', 'parking ordinance', 'code amendment', 'ordinance introduction']",110,6.761613049832862,openai:gpt-5-nano,c25a8e06b99c196725364973dc8d2e661495761de00912ef7e8387ad560b87e7,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
81,Zone map amendment reclassifying C-1 and S to E Light Industrial,"Zoning actions in the cluster mainly involve changes to the zoning map to reclassify districts (C-1 Local Business and S Residential) as E Light Industrial, including adoption of the amending ordinance and related council action.","['rezoning', 'zone map amendment', 'C-1 Local Business', 'S Residential', 'E Light Industrial', 'ordinance amendment', 'adoption', 'Common Council', 'zoning map']",97,5.905021897756451,openai:gpt-5-nano,e01ae9744b874305697a72af40e97a0e0e5a4ab81ab996231f8fb82df3d8ce47,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
82,Public hearings for rezoning and zoning map amendments,"Notices and actions related to rezoning and map-based district changes, including hearings and amendments to zoning ordinances for Commercial districts C-1 to C-2.","['rezoning', 'rezoning amendment', 'zoning map change', 'C-1 to C-2', 'public hearing', 'ordinance amendment', 'township', 'Commercial District']",64,5.865007580139158,openai:gpt-5-nano,eab3b985e03f24b60c05acc61ef777660388740c657d258a50f3b0c18e702764,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
83,Public legal notices and estate administration,"Non-zoning public notices including executor/estate notices, articles of incorporation, township resolutions, and fundraising announcements.","['estate notices', ""executors' notices"", 'articles of incorporation', 'township resolution', 'board of commissioners', 'public notices', 'fundraising drive', 'Girlhaven']",69,5.2434171505338885,openai:gpt-5-nano,fb034b0ded43008fff44e38cbfc56d01c4302f99b9b99a738ab953b71ae51cf2,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
84,Farmstead Overlay Amendments and Major Site Plans,"Procedural and substantive zoning actions: amendments to farmstead definitions and overlay subdistrict, plus approvals of major site development plans, driven by public hearings.","['farmstead', 'overlay subdistrict', 'overlay district', 'farmstead definition', 'site development plan', 'public hearing', 'planning & development', 'Linn County', 'Case A-02-02', 'Case M-04-04']",137,9.901469056660865,openai:gpt-5-nano,c797d2a1f0cf3dd2d8878160f6874abe83afe7411a1468f564e9c787e7f847f3,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
85,Franchise extension for gas mains along streets,"Ordinance-based action extending a gas distribution franchise for utility mains along city streets, specifying rights-of-way, financial terms, reporting and termination provisions.","['gas franchise', 'franchise extension', 'gas pipes', 'rights-of-way', 'public streets', 'city council', 'annual reporting', 'inspection', 'appraisal', 'termination and restoration']",30,2.28254450010767,openai:gpt-5-nano,211ae82644b8387da46abb238e9a1d317c1fbc8638589f2f895cc459940f5c85,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
86,Adoption of ordinance to reclassify land use to Public and Institutional,"City council passage of an ordinance that changes a parcel’s land-use designation, updating the district mapping to Public and Institutional to permit school use and reflect changes in the General Plan and Municipal Code.","['land use designation', 'Public and Institutional', 'ordinance', 'city council', 'General Plan', 'Municipal Code', 'rezoning', 'map change', 'parcel']",836,48.94928194203179,openai:gpt-5-nano,39cf141e25abed746d07bf7a1b86bfd2fae9f6841700c244ff251e89093142ce,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
87,Property boundary descriptions and parcel surveys,"Excerpts are legal land descriptions using metes and bounds and corner coordinates, not zoning or regulatory text.","['metes and bounds', 'property boundary', 'land description', 'survey description', 'corner bearings', 'parcel description']",141,9.285890130578366,openai:gpt-5-nano,162e935749305b66fdb9ef5d48545f568f5c0933edb72d96853244cf8b37a104,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
88,Legal parcel boundary descriptions for deeds and plats,"Excerpts with metes-and-bounds descriptions detailing parcel boundaries, corners, and lines for deeds, subdivisions, and plats.","['parcel', 'boundary', 'deed', 'plat', 'subdivision', 'lot', 'section', 'survey', 'easement']",33,2.0494766487090077,openai:gpt-5-nano,b8f305054289d8f638deb02c26dc1ea65e658a39d4cbca00625a4e7010d76300,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
89,"County payroll, warrants, and vendor payments","Records of county-level financial disbursements, including salaries, mileage, warrants, and vendor payments.","['warrants', 'payroll', 'salaries', 'mileage', 'expense', 'treasurer', 'county', 'board of county commissioners', 'funds', 'payments', 'transfers']",73,3.1581359509108897,openai:gpt-5-nano,1c74a219a684935f3ea90058291b2be5106da1a317934d3657c3a99df4f2eaf1,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
9,Rezoning from A-3 to M-2 with annexation for R-3 Planned,Map-based district changes converting A-3 to M-2 and annexation proceeding that establish the R-3 Dwelling Group (Planned) district in the affected parcels.,"['rezoning', 'annexation', 'A-3', 'M-2', 'R-3 Dwelling Group (Planned)', 'zoning map change', 'district change']",98,7.9300824175824065,openai:gpt-5-nano,65756fc10de74ff8e28edb6a483a7d5099dd9a2f596a0096024d456565f9b3d6,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
90,Amendments to zoning code provisions and map classifications,"Cluster of county ordinance actions involving textual amendments to regulatory provisions (e.g., subdivisions, parking) and changes to zoning classifications on specific parcels via map amendments. Includes references to planning commission recommendations and formal adoption by the county board.","['amend_text', 'amend_map_rezone', 'parking', 'subdivision', 'zoning_classification_change', 'official_map_adoption', 'ordinance_amendment']",94,8.158185647559241,openai:gpt-5-nano,7f971c8622942b73635e2bd4ae2cc993e5f680b7937576c1eb1fd624653a8197,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
91,Mortgage foreclosure petitions and court notices,"Civil court notices and filings related to real estate foreclosures, including petitions, notices to defendants, and hearings.","['foreclosure', 'mortgage', 'petition', 'notice', 'public hearing', 'default judgment', 'Linn County', 'Iowa', 'mortgaged property', 'real estate', 'clerk of the district court']",212,14.933457979716888,openai:gpt-5-nano,8016cbf42e4cddfb6fc366e11722c9ad25c3b0c9cc423fb8f5c063067b33027c,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
92,Civil court summons and petition notices,"Non-zoning legal notices describing court summons, required responses, service of petitions, and publication deadlines. Documents instruct respondents to file answers, serve counsel, and warn of default judgments.","['summons', 'petition', 'clerk', 'default judgment', 'publication', 'court', 'answer', 'service', 'attorney', 'divorce']",88,5.184284785985215,openai:gpt-5-nano,8e470f0b9f51610684406b1ef263bc46f5d9401879736c912c6548860e3ddc95,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
93,Public Safety Fund budget items and permit refunds,"A non-zoning cluster consisting of municipal budget ledger entries for the Public Safety Fund, detailing Police and Fire Department salaries, expenditures, and related refunds for cigarette and beer permits, plus administrative office expenses.","['budget', 'public safety', 'police', 'fire', 'salaries', 'refunds', 'permits', 'administration', 'city budget']",63,5.045428122461055,openai:gpt-5-nano,cced71de5e54ef9df16fe99eb4edd534b44d1a1f9e2eff993e829026c617fa22,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
94,Public expenditures and city procurement records,Non-zoning municipal financial ledger entries listing payments to vendors and services.,"['municipal expenditures', 'payments to vendors', 'vendor invoices', 'city budget', 'ledger entries', 'public finance']",68,5.383884198876457,openai:gpt-5-nano,ba6a82eb9ce95751808c056bd9e77b0d33e706b40658d523401bc018057f4dc4,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
95,Rezoning parcels from residential to general commercial,Procedural notices and ordinances changing zoning classifications and updating zoning maps to reclassify parcels (rezoning) in townships.,"['rezoning', 'zoning map', 'public hearing', 'ordinance', 'petition', 'R-3', 'A-2', 'C-General Commercial', 'R-2', 'R-A Rural Residential']",60,4.475249331092833,openai:gpt-5-nano,6ad1694783bb588cb908e21de72b40b391253d666ec55a42fc8ea11b12df5500,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
96,"Sign Definitions, Types, and Dimensional Standards","Municipal ordinance defining signs, specifying types (poster panel, pole, projecting), construction requirements, placement, size limits, bonding, and fees.","['sign', 'poster panel sign', 'pole sign', 'projecting sign', 'construction materials', 'wind load', 'setbacks', 'sign area', 'fees', 'bond', 'Building Inspection Superintendent']",35,1.5280626780626785,openai:gpt-5-nano,d5f05cfaac92c0e97c00786871bb462c6608a8fe62206f5997d608444be8ea47,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
97,Ordinance actions on sanitation and sewer charges,"Regulatory actions to set or modify charges for sanitation, refuse collection, and sewer services via ordinances and related notices, including hearings and billing rules.","['sanitation fees', 'sewer charges', 'refuse collection', 'fee schedule', 'ordinance', 'amendment', 'public hearing', 'billing']",79,4.729989129639148,openai:gpt-5-nano,363b6522edbd19426be11c24f64c3aecf321ac24e191d68e22eb28ca678bd316,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
98,Stormwater BMP requirements and sanitary sewer pretreatment,"Regulatory provisions mandating stormwater best management practices (BMPs), prohibiting illicit discharges to the storm sewer and sanitary system, and enforcing pretreatment requirements for industrial dischargers.","['stormwater', 'BMPs', 'best management practices', 'illicit discharge', 'sanitary sewer', 'pretreatment', 'industrial discharge']",100,4.53350923317271,openai:gpt-5-nano,051836139b5c0a9f10ba2f8205806e837d2b988fe71e0e00c909d4c8ed2cff4a,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
99,Industrial hauler licensing and trash container size requirements,"Municipal licensing rules for garbage haulers, annual renewals, vehicle limits, and container size standards, plus related procedural steps and enforcement.","['garbage', 'receptacles', 'industrial hauler license', 'vehicle limits', 'annual license', 'enforcement', 'not transferable', 'notice', 'first reading', 'licensing procedure']",31,1.7813852813852817,openai:gpt-5-nano,fca2e359f16b35471e2fb8d1dc5a3d5de4f296cf44ef7cf9db3ff0fa1508c4ad,/scratch/sxr203/newspaper-parsing-export/prompts/cluster_topic_labeler_prompt_text_mechanics_v4_specificity_nobland.txt
